Date,open,high,low,close,"XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*"
21//2017:00:00,1280.31,1280.99,1280.30,1280.89,1279.90,1280.61,1279.89,1280.51
21//2017:00:00,1280.10,1280.40,1280.09,1280.30,1279.71,1280.03,1279.70,1279.90
21//2017:00:00,1279.90,1280.38,1279.81,1280.10,1279.53,1280.02,1279.44,1279.72
21//2017:00:00,1280.16,1280.19,1279.75,1279.90,1279.80,1279.84,1279.39,1279.52
21//2017:00:00,1280.77,1280.79,1280.15,1280.17,1280.38,1280.41,1279.80,1279.80
21//2017:00:00,1280.73,1280.86,1280.54,1280.77,1280.38,1280.48,1280.19,1280.39
21//2017:00:00,1280.84,1281.11,1280.55,1280.73,1280.47,1280.75,1280.18,1280.37
21//2017:00:00,1280.95,1281.44,1280.77,1280.86,1280.56,1281.06,1280.43,1280.47
21//2017:00:00,1280.34,1280.95,1280.06,1280.95,1279.96,1280.58,1279.69,1280.57
21//2017:00:00,1280.07,1280.45,1280.07,1280.35,1279.72,1280.11,1279.72,1279.96
21//2017:00:00,1279.92,1280.37,1279.87,1280.07,1279.58,1280.02,1279.51,1279.71
21//2017:00:00,1280.38,1280.56,1279.85,1279.94,1279.99,1280.22,1279.49,1279.58
21//2017:00:00,1280.66,1280.69,1280.17,1280.37,1280.29,1280.29,1279.84,1279.99
21//2017:00:00,1280.53,1280.76,1280.46,1280.66,1280.17,1280.40,1280.08,1280.30
21//2017:00:00,1280.43,1281.03,1280.43,1280.53,1280.08,1280.66,1280.06,1280.18
21//2017:00:00,1280.77,1280.83,1280.45,1280.46,1280.39,1280.41,1280.07,1280.08
21//2017:00:00,1280.95,1281.07,1280.65,1280.76,1280.58,1280.69,1280.27,1280.39
21//2017:00:00,1281.02,1281.10,1280.92,1280.95,1280.64,1280.76,1280.58,1280.59
21//2017:00:00,1280.76,1281.14,1280.72,1281.03,1280.37,1280.77,1280.37,1280.64
21//2017:00:00,1280.90,1280.99,1280.74,1280.76,1280.57,1280.64,1280.37,1280.38
21//2017:00:00,1280.60,1281.09,1280.60,1280.92,1280.22,1280.73,1280.22,1280.57
21//2017:00:00,1280.54,1280.76,1280.44,1280.58,1280.19,1280.37,1280.07,1280.22
21//2017:00:00,1280.75,1280.88,1280.44,1280.54,1280.40,1280.52,1280.07,1280.18
21//2017:00:00,1280.36,1280.92,1280.34,1280.74,1279.97,1280.54,1279.97,1280.40
21//2017:00:00,1280.06,1280.45,1280.06,1280.36,1279.68,1280.08,1279.67,1279.98
21//2017:00:00,1279.67,1280.11,1279.65,1280.06,1279.33,1279.77,1279.28,1279.69
21//2017:00:00,1279.90,1280.20,1279.67,1279.67,1279.54,1279.84,1279.32,1279.32
21//2017:00:00,1280.10,1280.11,1279.79,1279.90,1279.72,1279.72,1279.43,1279.53
21//2017:00:00,1279.98,1280.21,1279.97,1280.09,1279.60,1279.85,1279.60,1279.70
21//2017:00:00,1280.10,1280.26,1279.83,1280.00,1279.74,1279.90,1279.49,1279.61
21//2017:00:00,1280.03,1280.24,1280.01,1280.10,1279.63,1279.90,1279.61,1279.72
21//2017:00:00,1280.09,1280.23,1279.99,1280.03,1279.71,1279.85,1279.60,1279.65
21//2017:00:00,1280.18,1280.25,1279.99,1280.09,1279.81,1279.87,1279.63,1279.70
21//2017:00:00,1280.42,1280.42,1280.10,1280.18,1280.03,1280.03,1279.72,1279.80
21//2017:00:00,1280.41,1280.42,1280.36,1280.41,1280.03,1280.05,1280.01,1280.03
21//2017:00:00,1280.11,1280.42,1280.11,1280.40,1279.77,1280.06,1279.75,1280.03
21//2017:00:00,1280.32,1280.33,1280.10,1280.11,1279.97,1279.97,1279.74,1279.76
20//2017:00:00,1280.11,1280.41,1280.11,1280.32,1279.77,1280.05,1279.77,1279.96
20//2017:00:00,1279.89,1280.31,1279.83,1280.12,1279.54,1279.94,1279.47,1279.77
20//2017:00:00,1279.92,1279.97,1279.88,1279.92,1279.54,1279.63,1279.52,1279.54
20//2017:00:00,1280.00,1280.04,1279.91,1279.93,1279.63,1279.66,1279.53,1279.54
20//2017:00:00,1279.82,1280.06,1279.78,1280.02,1279.44,1279.69,1279.44,1279.63
20//2017:00:00,1280.01,1280.01,1279.80,1279.83,1279.64,1279.64,1279.43,1279.44
20//2017:00:00,1279.94,1280.01,1279.83,1280.01,1279.57,1279.64,1279.45,1279.63
20//2017:00:00,1280.03,1280.04,1279.91,1279.94,1279.66,1279.68,1279.55,1279.58
20//2017:00:00,1280.12,1280.14,1279.92,1280.02,1279.74,1279.77,1279.54,1279.66
20//2017:00:00,1280.32,1280.32,1280.08,1280.11,1279.95,1279.96,1279.73,1279.74
20//2017:00:00,1280.11,1280.33,1280.02,1280.33,1279.74,1279.96,1279.64,1279.95
20//2017:00:00,1280.42,1280.52,1280.05,1280.10,1280.05,1280.15,1279.69,1279.72
20//2017:00:00,1280.32,1280.46,1280.32,1280.42,1279.95,1280.12,1279.95,1280.03
20//2017:00:00,1280.30,1280.51,1280.11,1280.32,1279.94,1280.15,1279.75,1279.96
20//2017:00:00,1280.32,1280.44,1280.31,1280.31,1280.02,1280.06,1279.92,1279.94
20//2017:00:00,1280.50,1280.57,1280.11,1280.42,1280.11,1280.19,1279.72,1280.06
20//2017:00:00,1280.54,1280.58,1280.37,1280.49,1280.23,1280.23,1280.01,1280.11
20//2017:00:00,1280.27,1280.69,1280.17,1280.58,1279.90,1280.34,1279.79,1280.23
20//2017:00:00,1280.10,1280.29,1280.03,1280.27,1279.71,1279.91,1279.66,1279.89
20//2017:00:00,1280.31,1280.35,1280.08,1280.11,1279.94,1279.98,1279.71,1279.72
20//2017:00:00,1280.39,1280.40,1280.02,1280.30,1280.02,1280.03,1279.64,1279.94
20//2017:00:00,1280.40,1280.44,1280.25,1280.40,1280.01,1280.10,1279.90,1280.02
20//2017:00:00,1280.27,1280.53,1280.24,1280.38,1279.90,1280.16,1279.84,1280.00
20//2017:00:00,1280.20,1280.40,1280.16,1280.28,1279.82,1280.02,1279.79,1279.90
20//2017:00:00,1280.05,1280.33,1280.04,1280.20,1279.71,1279.97,1279.66,1279.83
20//2017:00:00,1279.89,1280.07,1279.79,1280.06,1279.58,1279.71,1279.41,1279.71
20//2017:00:00,1279.86,1280.00,1279.80,1279.89,1279.47,1279.63,1279.41,1279.53
20//2017:00:00,1280.21,1280.21,1279.85,1279.85,1279.84,1279.85,1279.46,1279.46
20//2017:00:00,1280.25,1280.40,1280.11,1280.20,1279.91,1280.03,1279.72,1279.84
20//2017:00:00,1280.01,1280.35,1279.96,1280.27,1279.64,1280.01,1279.61,1279.91
20//2017:00:00,1279.68,1280.11,1279.59,1280.01,1279.32,1279.78,1279.25,1279.65
20//2017:00:00,1279.91,1280.18,1279.65,1279.70,1279.53,1279.81,1279.30,1279.32
20//2017:00:00,1279.58,1279.93,1279.58,1279.92,1279.21,1279.55,1279.21,1279.53
20//2017:00:00,1279.43,1279.62,1279.31,1279.57,1279.06,1279.25,1278.93,1279.21
20//2017:00:00,1279.57,1279.58,1279.13,1279.42,1279.20,1279.20,1278.75,1279.06
20//2017:00:00,1279.76,1279.79,1279.50,1279.58,1279.45,1279.45,1279.11,1279.20
20//2017:00:00,1279.49,1279.80,1279.35,1279.76,1279.10,1279.46,1278.98,1279.42
20//2017:00:00,1279.27,1279.56,1279.08,1279.49,1278.88,1279.18,1278.70,1279.11
20//2017:00:00,1279.43,1279.59,1279.06,1279.26,1279.04,1279.22,1278.70,1278.87
20//2017:00:00,1279.79,1279.91,1279.38,1279.42,1279.47,1279.52,1279.04,1279.04
20//2017:00:00,1279.87,1279.91,1279.71,1279.79,1279.48,1279.56,1279.38,1279.46
20//2017:00:00,1279.87,1279.99,1279.58,1279.86,1279.51,1279.64,1279.26,1279.47
20//2017:00:00,1279.54,1280.00,1279.49,1279.87,1279.21,1279.66,1279.15,1279.52
20//2017:00:00,1279.77,1279.97,1279.35,1279.55,1279.42,1279.62,1278.98,1279.21
20//2017:00:00,1279.76,1279.89,1279.58,1279.76,1279.39,1279.57,1279.20,1279.42
20//2017:00:00,1279.79,1280.21,1279.75,1279.76,1279.41,1279.84,1279.38,1279.38
20//2017:00:00,1279.68,1279.78,1279.47,1279.78,1279.32,1279.41,1279.12,1279.41
20//2017:00:00,1279.16,1279.93,1279.04,1279.66,1278.82,1279.60,1278.65,1279.32
20//2017:00:00,1278.94,1279.36,1278.89,1279.17,1278.61,1279.01,1278.51,1278.82
20//2017:00:00,1279.07,1279.17,1278.86,1278.95,1278.71,1278.81,1278.51,1278.61
20//2017:00:00,1278.99,1279.10,1278.88,1279.08,1278.61,1278.74,1278.51,1278.71
20//2017:00:00,1279.07,1279.36,1278.99,1278.99,1278.72,1279.02,1278.62,1278.62
20//2017:00:00,1279.18,1279.26,1279.03,1279.07,1278.83,1278.91,1278.65,1278.71
20//2017:00:00,1278.94,1279.22,1278.88,1279.18,1278.56,1278.91,1278.51,1278.82
20//2017:00:00,1279.23,1279.27,1278.87,1278.93,1278.91,1278.91,1278.51,1278.56
20//2017:00:00,1279.24,1279.37,1279.01,1279.25,1278.91,1279.01,1278.65,1278.91
20//2017:00:00,1279.37,1279.48,1279.19,1279.22,1279.01,1279.10,1278.83,1278.91
20//2017:00:00,1279.37,1279.49,1279.19,1279.38,1279.02,1279.12,1278.84,1279.01
20//2017:00:00,1279.45,1279.47,1279.27,1279.38,1279.05,1279.07,1278.91,1279.02
20//2017:00:00,1279.58,1279.85,1279.33,1279.45,1279.24,1279.46,1278.94,1279.04
20//2017:00:00,1279.39,1279.58,1279.31,1279.58,1279.02,1279.25,1278.93,1279.22
20//2017:00:00,1279.12,1279.53,1279.10,1279.40,1278.74,1279.15,1278.73,1279.02
20//2017:00:00,1278.81,1279.37,1278.67,1279.12,1278.43,1279.01,1278.31,1278.73
20//2017:00:00,1278.53,1278.89,1278.53,1278.79,1278.16,1278.51,1278.14,1278.43
20//2017:00:00,1278.53,1278.80,1278.43,1278.54,1278.16,1278.43,1278.07,1278.16
20//2017:00:00,1278.58,1278.64,1278.39,1278.52,1278.19,1278.30,1278.00,1278.16
20//2017:00:00,1278.62,1278.62,1278.45,1278.59,1278.24,1278.27,1278.11,1278.20
20//2017:00:00,1278.50,1278.62,1278.42,1278.62,1278.10,1278.26,1278.02,1278.23
20//2017:00:00,1278.51,1278.52,1278.19,1278.49,1278.11,1278.11,1277.82,1278.10
20//2017:00:00,1278.23,1278.57,1278.20,1278.52,1277.85,1278.17,1277.81,1278.11
20//2017:00:00,1278.19,1278.51,1278.10,1278.23,1277.84,1278.03,1277.73,1277.84
20//2017:00:00,1277.47,1278.33,1277.21,1278.20,1276.77,1277.94,1276.77,1277.84
20//2017:00:00,1277.04,1277.89,1277.01,1277.85,1276.65,1276.92,1275.83,1275.83
20//2017:00:00,1276.99,1277.14,1276.61,1277.03,1276.60,1276.74,1276.22,1276.64
20//2017:00:00,1277.34,1277.34,1276.94,1277.00,1277.01,1277.01,1276.56,1276.61
20//2017:00:00,1277.55,1277.58,1277.31,1277.36,1277.15,1277.17,1276.92,1277.01
20//2017:00:00,1277.35,1277.62,1277.31,1277.57,1276.98,1277.23,1276.92,1277.15
20//2017:00:00,1277.33,1277.35,1277.14,1277.35,1276.94,1276.97,1276.75,1276.97
20//2017:00:00,1277.53,1277.53,1277.23,1277.32,1277.14,1277.14,1276.86,1276.93
20//2017:00:00,1277.42,1277.63,1277.40,1277.52,1277.03,1277.25,1277.01,1277.13
20//2017:00:00,1277.40,1277.53,1277.33,1277.41,1277.01,1277.16,1276.95,1277.02
20//2017:00:00,1277.73,1277.82,1277.23,1277.41,1277.34,1277.43,1276.84,1277.02
20//2017:00:00,1278.12,1278.18,1277.73,1277.73,1277.74,1277.79,1277.34,1277.35
20//2017:00:00,1277.51,1278.12,1277.49,1278.12,1277.12,1277.76,1277.10,1277.73
20//2017:00:00,1277.42,1277.81,1277.38,1277.52,1277.04,1277.41,1277.00,1277.14
20//2017:00:00,1277.42,1277.72,1277.39,1277.42,1277.04,1277.38,1277.01,1277.03
20//2017:00:00,1277.52,1277.63,1277.11,1277.41,1277.13,1277.17,1276.77,1277.02
20//2017:00:00,1277.39,1277.62,1277.37,1277.52,1277.01,1277.27,1276.99,1277.14
20//2017:00:00,1277.84,1278.11,1277.36,1277.40,1277.49,1277.70,1276.99,1277.01
20//2017:00:00,1277.58,1277.92,1277.41,1277.84,1277.16,1277.53,1277.02,1277.47
20//2017:00:00,1277.42,1277.59,1277.12,1277.55,1277.03,1277.21,1276.74,1277.15
20//2017:00:00,1277.33,1277.82,1277.27,1277.42,1276.94,1277.43,1276.89,1277.04
20//2017:00:00,1277.01,1277.33,1276.93,1277.31,1276.62,1276.95,1276.56,1276.92
20//2017:00:00,1277.14,1277.32,1276.78,1277.00,1276.76,1276.95,1276.39,1276.61
20//2017:00:00,1277.04,1277.20,1276.82,1277.14,1276.68,1276.81,1276.46,1276.77
20//2017:00:00,1276.65,1277.65,1276.62,1277.03,1276.28,1277.29,1276.24,1276.68
20//2017:00:00,1276.82,1277.05,1276.47,1276.65,1276.44,1276.69,1276.13,1276.27
20//2017:00:00,1275.74,1277.00,1275.73,1276.81,1275.35,1276.61,1275.34,1276.44
20//2017:00:00,1276.22,1276.24,1275.68,1275.73,1275.83,1275.87,1275.31,1275.34
20//2017:00:00,1275.85,1276.26,1275.76,1276.21,1275.46,1275.89,1275.37,1275.83
20//2017:00:00,1276.08,1276.14,1275.58,1275.86,1275.72,1275.76,1275.17,1275.47
20//2017:00:00,1276.24,1276.66,1275.80,1276.09,1275.85,1276.35,1275.43,1275.72
20//2017:00:00,1276.29,1276.50,1276.03,1276.25,1275.90,1276.12,1275.69,1275.86
20//2017:00:00,1276.19,1276.39,1275.89,1276.28,1275.80,1276.04,1275.57,1275.89
20//2017:00:00,1276.92,1276.99,1276.18,1276.20,1276.53,1276.62,1275.81,1275.81
20//2017:00:00,1276.29,1276.99,1274.95,1276.93,1275.94,1276.62,1274.56,1276.54
20//2017:00:00,1276.29,1277.08,1276.17,1276.29,1275.90,1276.72,1275.80,1275.93
20//2017:00:00,1276.60,1276.60,1276.01,1276.29,1276.23,1276.23,1275.62,1275.91
20//2017:00:00,1277.10,1277.20,1276.35,1276.60,1276.75,1276.83,1275.98,1276.25
20//2017:00:00,1276.99,1277.30,1276.99,1277.10,1276.63,1276.93,1276.61,1276.73
20//2017:00:00,1277.28,1277.50,1276.90,1276.99,1276.91,1277.11,1276.51,1276.62
20//2017:00:00,1276.80,1277.45,1276.80,1277.28,1276.48,1277.13,1276.43,1276.93
20//2017:00:00,1275.61,1276.82,1275.55,1276.80,1275.22,1276.43,1275.20,1276.43
20//2017:00:00,1275.87,1276.60,1275.54,1275.60,1275.57,1276.24,1275.20,1275.21
20//2017:00:00,1276.21,1276.61,1275.51,1275.87,1275.84,1276.24,1275.14,1275.54
20//2017:00:00,1276.34,1276.72,1275.88,1276.20,1275.95,1276.34,1275.50,1275.84
20//2017:00:00,1276.90,1277.26,1276.33,1276.36,1276.54,1276.89,1275.94,1275.97
20//2017:00:00,1276.20,1277.01,1276.18,1276.90,1275.86,1276.63,1275.81,1276.55
20//2017:00:00,1275.61,1276.33,1275.32,1276.20,1275.22,1275.98,1274.93,1275.85
20//2017:00:00,1276.79,1276.99,1274.84,1275.60,1276.42,1276.61,1274.29,1275.21
20//2017:00:00,1277.26,1277.47,1276.77,1276.82,1276.85,1277.15,1276.42,1276.43
20//2017:00:00,1277.49,1277.59,1277.19,1277.25,1277.16,1277.25,1276.85,1276.85
20//2017:00:00,1277.04,1277.55,1276.88,1277.49,1276.65,1277.16,1276.50,1277.15
20//2017:00:00,1277.47,1277.61,1276.98,1277.03,1277.14,1277.26,1276.65,1276.65
20//2017:00:00,1277.17,1277.78,1277.13,1277.47,1276.78,1277.39,1276.75,1277.13
20//2017:00:00,1278.39,1278.39,1276.64,1277.16,1278.08,1278.08,1276.25,1276.77
20//2017:00:00,1278.92,1278.94,1278.37,1278.39,1278.58,1278.59,1277.98,1278.11
20//2017:00:00,1278.06,1279.18,1277.87,1278.94,1277.71,1278.80,1277.49,1278.58
20//2017:00:00,1278.15,1278.42,1277.83,1278.06,1277.76,1278.04,1277.45,1277.69
20//2017:00:00,1278.60,1278.70,1277.75,1278.16,1278.20,1278.31,1277.43,1277.77
20//2017:00:00,1278.65,1278.88,1278.13,1278.60,1278.26,1278.51,1277.79,1278.21
20//2017:00:00,1279.76,1279.85,1277.08,1278.67,1279.37,1279.46,1276.65,1278.28
20//2017:00:00,1280.37,1280.47,1279.21,1279.77,1279.98,1280.08,1278.85,1279.38
20//2017:00:00,1280.38,1280.69,1279.95,1280.36,1279.95,1280.25,1279.61,1279.97
20//2017:00:00,1280.35,1280.66,1279.81,1280.36,1279.91,1280.35,1279.37,1279.95
20//2017:00:00,1280.42,1280.47,1278.94,1280.35,1280.03,1280.04,1278.57,1279.90
20//2017:00:00,1283.08,1283.40,1278.52,1280.41,1282.69,1283.10,1277.68,1280.02
20//2017:00:00,1285.23,1285.30,1282.98,1283.09,1284.77,1284.87,1282.60,1282.70
20//2017:00:00,1284.94,1285.37,1284.78,1285.21,1284.56,1284.99,1284.40,1284.80
20//2017:00:00,1285.42,1285.51,1284.74,1284.93,1285.00,1285.15,1284.36,1284.56
20//2017:00:00,1285.84,1285.86,1285.35,1285.42,1285.45,1285.50,1284.96,1285.01
20//2017:00:00,1286.24,1286.35,1285.79,1285.82,1285.86,1285.97,1285.45,1285.45
20//2017:00:00,1285.67,1286.33,1285.27,1286.23,1285.28,1285.95,1284.93,1285.86
20//2017:00:00,1285.66,1286.23,1285.14,1285.67,1285.24,1285.84,1284.76,1285.29
20//2017:00:00,1285.46,1285.86,1284.66,1285.56,1285.12,1285.47,1284.23,1285.24
20//2017:00:00,1286.36,1286.46,1285.36,1285.46,1285.98,1286.08,1284.98,1285.11
20//2017:00:00,1285.66,1286.44,1285.53,1286.36,1285.33,1286.06,1285.16,1285.97
20//2017:00:00,1285.95,1285.95,1285.36,1285.66,1285.57,1285.60,1284.99,1285.32
20//2017:00:00,1286.15,1286.20,1285.73,1285.95,1285.76,1285.82,1285.34,1285.58
20//2017:00:00,1286.40,1286.52,1285.86,1286.16,1286.00,1286.13,1285.47,1285.77
20//2017:00:00,1286.23,1286.46,1285.56,1286.41,1285.82,1286.07,1285.19,1286.00
20//2017:00:00,1287.05,1287.26,1285.81,1286.23,1286.67,1286.94,1285.44,1285.81
20//2017:00:00,1287.04,1287.16,1286.27,1287.05,1286.65,1286.80,1285.94,1286.68
20//2017:00:00,1286.35,1287.32,1286.22,1287.05,1285.96,1286.98,1285.83,1286.66
20//2017:00:00,1287.12,1287.19,1284.96,1286.34,1286.75,1286.80,1284.54,1285.95
20//2017:00:00,1286.67,1287.19,1286.47,1287.12,1286.27,1286.81,1286.10,1286.77
20//2017:00:00,1288.87,1288.87,1286.06,1286.67,1288.53,1288.53,1285.67,1286.31
20//2017:00:00,1288.10,1288.99,1287.77,1288.88,1287.74,1288.65,1287.44,1288.53
20//2017:00:00,1288.61,1288.80,1287.97,1288.11,1288.24,1288.44,1287.61,1287.74
20//2017:00:00,1288.57,1288.66,1288.07,1288.62,1288.18,1288.32,1287.68,1288.24
20//2017:00:00,1289.29,1289.32,1288.29,1288.56,1288.90,1288.93,1287.92,1288.17
20//2017:00:00,1288.22,1289.42,1288.19,1289.30,1287.84,1289.06,1287.83,1288.91
20//2017:00:00,1287.88,1288.38,1287.83,1288.23,1287.52,1288.00,1287.45,1287.84
20//2017:00:00,1288.57,1288.58,1287.52,1287.87,1288.18,1288.22,1287.16,1287.52
20//2017:00:00,1289.56,1289.66,1287.79,1288.58,1289.17,1289.27,1287.44,1288.19
20//2017:00:00,1290.08,1290.08,1289.36,1289.56,1289.69,1289.71,1288.99,1289.22
20//2017:00:00,1290.13,1290.18,1289.65,1290.06,1289.71,1289.80,1289.30,1289.67
20//2017:00:00,1289.76,1290.17,1289.00,1290.11,1289.35,1289.79,1288.65,1289.72
20//2017:00:00,1289.74,1290.42,1288.90,1289.76,1289.35,1290.03,1288.52,1289.37
20//2017:00:00,1291.94,1291.98,1288.95,1289.73,1291.59,1291.61,1288.44,1289.34
20//2017:00:00,1292.07,1292.08,1291.68,1291.98,1291.71,1291.71,1291.32,1291.60
20//2017:00:00,1291.68,1292.28,1291.65,1292.08,1291.31,1291.91,1291.27,1291.71
20//2017:00:00,1292.48,1292.56,1291.48,1291.68,1292.14,1292.21,1291.14,1291.32
20//2017:00:00,1292.38,1292.78,1292.35,1292.48,1292.02,1292.41,1291.98,1292.13
20//2017:00:00,1293.05,1293.15,1292.35,1292.38,1292.70,1292.81,1291.96,1292.01
20//2017:00:00,1293.37,1293.58,1292.85,1293.05,1292.98,1293.21,1292.47,1292.71
20//2017:00:00,1293.51,1293.66,1293.24,1293.36,1293.13,1293.29,1292.87,1292.98
20//2017:00:00,1293.36,1293.58,1293.30,1293.52,1292.97,1293.22,1292.96,1293.13
20//2017:00:00,1293.07,1293.86,1292.97,1293.37,1292.71,1293.47,1292.59,1292.98
20//2017:00:00,1293.05,1293.25,1292.87,1293.07,1292.67,1292.88,1292.49,1292.72
20//2017:00:00,1292.60,1293.08,1292.49,1293.05,1292.21,1292.71,1292.12,1292.66
20//2017:00:00,1292.60,1292.81,1292.22,1292.60,1292.22,1292.44,1291.85,1292.23
20//2017:00:00,1292.29,1292.70,1292.07,1292.61,1291.94,1292.32,1291.72,1292.23
20//2017:00:00,1292.11,1292.60,1292.11,1292.30,1291.74,1292.22,1291.74,1291.94
20//2017:00:00,1292.38,1292.47,1292.01,1292.11,1292.03,1292.12,1291.65,1291.73
20//2017:00:00,1292.01,1292.38,1291.80,1292.38,1291.64,1292.12,1291.46,1292.02
20//2017:00:00,1292.17,1292.30,1291.97,1292.00,1291.83,1291.93,1291.63,1291.64
20//2017:00:00,1291.61,1292.20,1291.52,1292.16,1291.23,1291.83,1291.13,1291.83
20//2017:00:00,1291.26,1291.73,1291.21,1291.60,1290.90,1291.36,1290.83,1291.23
20//2017:00:00,1291.15,1291.39,1290.96,1291.33,1290.76,1291.03,1290.61,1290.93
20//2017:00:00,1290.70,1291.18,1290.70,1291.15,1290.34,1290.81,1290.34,1290.77
20//2017:00:00,1290.99,1290.99,1290.55,1290.71,1290.62,1290.62,1290.16,1290.34
20//2017:00:00,1291.80,1291.80,1290.72,1290.98,1291.42,1291.42,1290.35,1290.59
20//2017:00:00,1291.60,1291.80,1291.59,1291.80,1291.23,1291.46,1291.22,1291.43
20//2017:00:00,1291.50,1291.72,1291.42,1291.61,1291.13,1291.37,1291.05,1291.23
20//2017:00:00,1291.61,1291.62,1291.22,1291.49,1291.24,1291.24,1290.88,1291.13
20//2017:00:00,1291.39,1291.78,1291.34,1291.63,1291.05,1291.43,1290.99,1291.24
20//2017:00:00,1291.62,1291.73,1291.35,1291.40,1291.23,1291.35,1291.03,1291.05
20//2017:00:00,1291.54,1291.82,1291.52,1291.61,1291.17,1291.43,1291.14,1291.23
20//2017:00:00,1291.41,1291.79,1291.33,1291.56,1291.07,1291.43,1290.95,1291.17
20//2017:00:00,1292.14,1292.30,1291.33,1291.43,1291.76,1291.93,1290.97,1291.06
20//2017:00:00,1292.15,1292.20,1291.97,1292.14,1291.79,1291.85,1291.63,1291.75
20//2017:00:00,1292.19,1292.32,1291.94,1292.15,1291.84,1291.95,1291.58,1291.81
20//2017:00:00,1291.80,1292.27,1291.69,1292.20,1291.43,1291.92,1291.32,1291.84
20//2017:00:00,1292.06,1292.07,1291.63,1291.79,1291.71,1291.71,1291.29,1291.43
20//2017:00:00,1291.70,1292.12,1291.60,1292.07,1291.32,1291.74,1291.24,1291.71
20//2017:00:00,1291.60,1291.80,1291.52,1291.71,1291.23,1291.43,1291.15,1291.32
20//2017:00:00,1291.60,1291.71,1291.45,1291.60,1291.21,1291.33,1291.09,1291.22
20//2017:00:00,1291.75,1291.75,1291.50,1291.61,1291.36,1291.36,1291.11,1291.24
20//2017:00:00,1291.46,1292.38,1291.39,1291.76,1291.13,1292.02,1291.02,1291.36
20//2017:00:00,1292.15,1292.16,1291.48,1291.49,1291.78,1291.80,1291.12,1291.13
20//2017:00:00,1292.19,1292.26,1291.87,1292.15,1291.84,1291.90,1291.50,1291.77
20//2017:00:00,1292.35,1292.38,1291.98,1292.19,1291.98,1292.01,1291.61,1291.82
20//2017:00:00,1292.37,1292.44,1292.14,1292.36,1291.99,1292.08,1291.79,1291.98
20//2017:00:00,1291.87,1292.38,1291.78,1292.36,1291.49,1292.02,1291.43,1291.99
20//2017:00:00,1291.87,1292.09,1291.78,1291.88,1291.50,1291.71,1291.41,1291.49
20//2017:00:00,1291.89,1291.98,1291.79,1291.88,1291.52,1291.60,1291.47,1291.50
20//2017:00:00,1292.06,1292.11,1291.84,1291.89,1291.69,1291.75,1291.49,1291.51
20//2017:00:00,1292.33,1292.37,1291.96,1292.05,1291.94,1291.98,1291.60,1291.69
20//2017:00:00,1292.32,1292.53,1292.13,1292.32,1291.94,1292.15,1291.75,1291.94
20//2017:00:00,1292.22,1292.46,1291.97,1292.33,1291.85,1292.11,1291.59,1291.94
20//2017:00:00,1291.73,1292.21,1291.73,1292.21,1291.38,1291.86,1291.38,1291.85
20//2017:00:00,1291.77,1292.00,1291.54,1291.74,1291.39,1291.63,1291.18,1291.39
20//2017:00:00,1291.66,1291.77,1291.27,1291.76,1291.29,1291.40,1290.90,1291.39
20//2017:00:00,1292.06,1292.10,1291.58,1291.65,1291.70,1291.74,1291.20,1291.29
20//2017:00:00,1292.25,1292.36,1291.82,1292.05,1291.90,1292.00,1291.47,1291.70
20//2017:00:00,1291.65,1292.33,1291.54,1292.26,1291.32,1291.99,1291.20,1291.90
20//2017:00:00,1291.61,1291.88,1291.53,1291.66,1291.29,1291.52,1291.16,1291.32
20//2017:00:00,1291.70,1291.84,1291.41,1291.64,1291.32,1291.47,1291.04,1291.30
20//2017:00:00,1291.76,1291.84,1291.12,1291.68,1291.37,1291.48,1290.74,1291.32
20//2017:00:00,1291.86,1292.04,1291.20,1291.75,1291.55,1291.68,1290.89,1291.37
20//2017:00:00,1292.46,1292.71,1291.76,1291.87,1292.17,1292.38,1291.42,1291.55
20//2017:00:00,1292.22,1292.66,1291.82,1292.47,1291.89,1292.30,1291.53,1292.17
20//2017:00:00,1292.42,1292.79,1292.04,1292.22,1292.04,1292.43,1291.71,1291.90
20//2017:00:00,1292.08,1292.56,1292.08,1292.43,1291.72,1292.21,1291.72,1292.04
20//2017:00:00,1292.07,1292.40,1291.82,1292.11,1291.72,1292.05,1291.43,1291.72
20//2017:00:00,1291.69,1292.17,1291.40,1292.08,1291.30,1291.79,1291.07,1291.72
20//2017:00:00,1291.35,1291.71,1291.20,1291.70,1290.98,1291.32,1290.83,1291.31
20//2017:00:00,1290.96,1291.46,1290.76,1291.35,1290.58,1291.08,1290.38,1290.99
20//2017:00:00,1291.26,1291.29,1290.45,1290.97,1290.91,1290.92,1290.08,1290.58
20//2017:00:00,1291.51,1291.79,1291.24,1291.24,1291.21,1291.42,1290.88,1290.91
20//2017:00:00,1291.86,1292.09,1291.42,1291.52,1291.51,1291.71,1291.10,1291.21
20//2017:00:00,1291.44,1292.35,1291.43,1291.87,1291.13,1292.02,1291.05,1291.51
20//2017:00:00,1291.34,1291.58,1291.23,1291.45,1291.02,1291.23,1290.89,1291.13
20//2017:00:00,1291.52,1291.57,1291.21,1291.35,1291.13,1291.23,1290.89,1291.02
20//2017:00:00,1291.51,1292.02,1291.33,1291.46,1291.13,1291.69,1290.96,1291.11
20//2017:00:00,1291.09,1291.62,1290.92,1291.50,1290.74,1291.24,1290.56,1291.13
